,_id,ep_id,season,team,league,games_played,goals,assists,penalty_min,plus_minus
14516,5e0a75f8b796e999afd92edc,12460,2013-14,Toronto Marlies,AHL,7,3,0,8,1
14517,5e0a75f8b796e999afd92ede,12460,2015-16,Manchester Monarchs,ECHL,38,8,13,53,4
14518,5e0a75f8b796e999afd92ee0,12460,,Tulsa Oilers,ECHL,11,0,2,14,-3
14519,5e0a75f8b796e999afd92ee2,12460,2016-17,Stoney Creek Generals,ACH,13,2,7,16,
14520,5e0a75fbb796e999afd92ee6,247294,2004-05,Pikes Peak Miners 18U,Midget,63,20,47,77,37
14521,5e0a75fbb796e999afd92ee8,247294,,Red Deer Rebels,WHL,2,0,0,0,-2
14522,5e0a75fbb796e999afd92eea,247294,2005-06,Red Deer Rebels,WHL,1,0,0,0,0
14523,5e0a75fbb796e999afd92eec,247294,2006-07,Lethbridge Hurricanes,WHL,53,2,3,41,-3
14524,5e0a75fbb796e999afd92eee,247294,2007-08,Lethbridge Hurricanes,WHL,13,0,1,18,-1
14525,5e0a75fbb796e999afd92ef0,247294,,Kootenay Ice,WHL,29,2,1,29,-11
14526,5e0a75fbb796e999afd92ef2,247294,2015-16,Breckenridge Vipers,MWHL,3,0,0,0,
14527,5e0a75fdb796e999afd92ef5,11703,2002-03,Calgary Royals,AJHL,42,2,4,24,
14528,5e0a75fdb796e999afd92ef7,11703,,Regina Pats,WHL,1,0,0,0,0
14529,5e0a75fdb796e999afd92ef9,11703,2003-04,Regina Pats,WHL,8,0,0,2,1
14530,5e0a75fdb796e999afd92efb,11703,2004-05,Regina Pats,WHL,35,2,3,45,-13
14531,5e0a75fdb796e999afd92efd,11703,2005-06,Saskatoon Blades,WHL,27,0,9,36,-5
14532,5e0a75fdb796e999afd92eff,11703,,Calgary Hitmen,WHL,39,2,9,36,5
14533,5e0a75fdb796e999afd92f01,11703,2006-07,Chilliwack Bruins,WHL,68,6,16,114,-24
14534,5e0a75fdb796e999afd92f03,11703,2007-08,Univ. of British Columbia,USports,26,6,11,54,
14535,5e0a75fdb796e999afd92f05,11703,2008-09,Univ. of British Columbia,USports,25,1,7,65,
14536,5e0a75fdb796e999afd92f07,11703,2009-10,Univ. of British Columbia,USports,28,2,10,48,
14537,5e0a75fdb796e999afd92f09,11703,2010-11,Univ. of British Columbia,USports,22,5,3,26,
14538,5e0a75fdb796e999afd92f0b,11703,,Victoria Salmon Kings,ECHL,5,0,0,4,-4
14539,5e0a75fdb796e999afd92f0d,11703,2011-12,Rio Grande Valley Killer Bees,CHL,37,3,11,22,0
14540,5e0a7600b796e999afd92f10,62287,2009-10,CNHA Blazers Bantam AA,HCBAA,28,1,3,20,
14541,5e0a7600b796e999afd92f12,62287,,Calgary Northstar Sabres Btm AAA,AMBHL,1,0,0,0,
14542,5e0a7600b796e999afd92f14,62287,2010-11,Calgary Northstar Sabres Btm AAA,AMBHL,32,1,10,46,
14543,5e0a7600b796e999afd92f16,62287,2011-12,Calgary Northstars Midget AAA,AMHL,34,2,15,46,
14544,5e0a7600b796e999afd92f18,62287,2012-13,Calgary Mustangs,AJHL,12,1,0,4,
14545,5e0a7600b796e999afd92f1a,62287,,Calgary Canucks,AJHL,32,4,3,33,
14546,5e0a7600b796e999afd92f1c,62287,,Calgary Hitmen,WHL,0,0,0,0,0
14547,5e0a7600b796e999afd92f1e,62287,2013-14,Calgary Hitmen,WHL,72,7,24,39,11
14548,5e0a7600b796e999afd92f20,62287,2014-15,Calgary Hitmen,WHL,60,7,24,28,14
14549,5e0a7600b796e999afd92f22,62287,2015-16,Calgary Hitmen,WHL,14,0,3,10,-10
14550,5e0a7600b796e999afd92f24,62287,,Vancouver Giants,WHL,60,8,17,40,-25
14551,5e0a7600b796e999afd92f26,62287,,Syracuse Crunch,AHL,8,1,3,0,-2
14552,5e0a7600b796e999afd92f28,62287,2016-17,Syracuse Crunch,AHL,71,3,18,30,-1
14553,5e0a7600b796e999afd92f2a,62287,2017-18,Syracuse Crunch,AHL,72,4,18,58,6
14554,5e0a7600b796e999afd92f2c,62287,2018-19,Syracuse Crunch,AHL,67,2,14,24,18
14555,5e0a7600b796e999afd92f2e,62287,2019-20,Syracuse Crunch,AHL,26,1,5,12,-6
14556,5e0a7603b796e999afd92f32,217021,1996-97,Strathcona Warriors Bantam AAA,AMBHL,36,28,30,52,
14557,5e0a7603b796e999afd92f34,217021,1998-99,Tri-City Americans,WHL,25,2,0,21,-6
14558,5e0a7603b796e999afd92f36,217021,,Swift Current Broncos,WHL,19,3,5,17,-2
14559,5e0a7603b796e999afd92f38,217021,1999-00,Swift Current Broncos,WHL,70,17,29,65,33
14560,5e0a7603b796e999afd92f3a,217021,2000-01,Swift Current Broncos,WHL,39,13,18,22,19
14561,5e0a7603b796e999afd92f3c,217021,,Spokane Chiefs,WHL,30,15,12,51,8
14562,5e0a7603b796e999afd92f3e,217021,2001-02,Vancouver Giants,WHL,19,5,8,27,-7
14563,5e0a7603b796e999afd92f40,217021,,Kamloops Blazers,WHL,53,16,25,72,1
14564,5e0a7603b796e999afd92f42,217021,2002-03,Univ. of Alberta,USports,28,5,11,14,
14565,5e0a7603b796e999afd92f44,217021,2003-04,Univ. of Alberta,USports,26,7,20,22,
14566,5e0a7605b796e999afd92f47,204329,1998-99,Leduc Sun Oil Barons Bantam AAA,AMBHL,34,17,39,28,
14567,5e0a7605b796e999afd92f49,204329,1999-00,Leduc Sun Oil Barons Bantam AAA,AMBHL,21,10,29,42,
14568,5e0a7605b796e999afd92f4b,204329,,Leduc Oil Kings Midget AAA,AMHL,6,2,3,27,
14569,5e0a7605b796e999afd92f4d,204329,2000-01,Leduc Oil Kings Midget AAA,AMHL,27,7,15,57,
14570,5e0a7605b796e999afd92f4f,204329,2001-02,Medicine Hat Tigers,WHL,1,0,0,0,0
14571,5e0a7605b796e999afd92f51,204329,,Regina Pats,WHL,41,1,2,44,-3
14572,5e0a7605b796e999afd92f53,204329,2002-03,Regina Pats,WHL,7,2,0,13,2
14573,5e0a7605b796e999afd92f55,204329,2003-04,Regina Pats,WHL,12,1,5,31,0
14574,5e0a7605b796e999afd92f57,204329,,Kamloops Blazers,WHL,34,1,3,35,-3
14575,5e0a7605b796e999afd92f59,204329,2006-07,Stony Plain Eagles,Chinook HL,6,1,2,6,
14576,5e0a7607b796e999afd92f5c,351555,2014-15,North Shore WC Bantam A1-T1,PCBHL,-,-,-,-,
14577,5e0a7607b796e999afd92f5e,351555,2016-17,Vancouver NW Giants,BCMML,26,13,13,16,
14578,5e0a7607b796e999afd92f60,351555,2017-18,Vancouver NW Giants,BCMML,20,6,10,20,
14579,5e0a7607b796e999afd92f62,351555,,Saskatoon Blades,WHL,3,0,0,0,0
14580,5e0a7607b796e999afd92f64,351555,,Vernon Vipers,BCHL,0,0,0,0,
14581,5e0a7607b796e999afd92f66,351555,2018-19,Victoria Royals,WHL,60,6,2,18,-17
14582,5e0a7607b796e999afd92f68,351555,2019-20,Victoria Royals,WHL,31,2,7,19,-7
14583,5e0a7609b796e999afd92f6b,16852,1999-00,Lambton Jr. Sting Bantam AAA,AHBPL,-,-,-,-,
14584,5e0a760ab796e999afd92f6d,16852,2000-01,Sarnia Steeplejack-Bees,GOHL,27,1,7,14,
14585,5e0a760ab796e999afd92f6f,16852,2001-02,Sault Ste. Marie Greyhounds,OHL,53,1,2,35,3
14586,5e0a760ab796e999afd92f71,16852,2002-03,Owen Sound Attack,OHL,67,3,15,87,-14
14587,5e0a760ab796e999afd92f73,16852,2003-04,Owen Sound Attack,OHL,63,1,7,88,-1
14588,5e0a760ab796e999afd92f75,16852,2004-05,Belleville Bulls,OHL,68,7,19,86,-9
14589,5e0a760ab796e999afd92f77,16852,2005-06,Pensacola Ice Pilots,ECHL,5,0,0,2,
14590,5e0a760ab796e999afd92f79,16852,,Victoria Salmon Kings,ECHL,53,0,8,77,
14591,5e0a760ab796e999afd92f7b,16852,2006-07,Port Huron Flags,UHL,49,4,15,80,
14592,5e0a760ab796e999afd92f7d,16852,2007-08,Rocky Mountain Rage,CHL,61,4,12,71,-7
14593,5e0a760ab796e999afd92f7f,16852,2008-09,Rocky Mountain Rage,CHL,59,3,16,74,1
14594,5e0a760cb796e999afd92f82,282470,2013-14,Rocky Mountain Raiders Bntm AAA,AMBHL,1,0,0,0,
14595,5e0a760cb796e999afd92f84,282470,2014-15,Rocky Mountain Raiders Bntm AAA,AMBHL,33,8,22,26,
14596,5e0a760cb796e999afd92f86,282470,,Rockyview Raiders Min Midget AAA,AMMHL,3,0,0,2,
14597,5e0a760cb796e999afd92f88,282470,2015-16,UFA Bisons Mdgt AAA,AMHL,31,6,9,18,
14598,5e0a760cb796e999afd92f8a,282470,,Medicine Hat Tigers,WHL,4,0,1,4,-3
14599,5e0a760cb796e999afd92f8c,282470,2016-17,UFA Bisons Mdgt AAA,AMHL,34,6,13,66,
14600,5e0a760cb796e999afd92f8e,282470,,Fort McMurray Oil Barons,AJHL,2,0,0,0,
14601,5e0a760cb796e999afd92f90,282470,2017-18,Medicine Hat Tigers,WHL,56,2,5,25,5
14602,5e0a760cb796e999afd92f92,282470,2018-19,Medicine Hat Tigers,WHL,68,4,16,51,-7
14603,5e0a760cb796e999afd92f94,282470,2019-20,Medicine Hat Tigers,WHL,35,2,18,11,10
14604,5e0a760eb796e999afd92f97,4081,2005-06,Kelowna Rockets,WHL,62,13,40,44,21
14605,5e0a760eb796e999afd92f99,4081,2006-07,Vancouver Canucks,NHL,22,1,2,6,3
14606,5e0a760eb796e999afd92f9b,4081,,Manitoba Moose,AHL,49,5,21,28,9
14607,5e0a760eb796e999afd92f9d,4081,2007-08,Vancouver Canucks,NHL,75,8,12,42,6
14608,5e0a760eb796e999afd92f9f,4081,,Manitoba Moose,AHL,2,0,1,0,0
14609,5e0a760eb796e999afd92fa1,4081,2008-09,Vancouver Canucks,NHL,80,10,27,54,11
14610,5e0a760eb796e999afd92fa3,4081,2009-10,Vancouver Canucks,NHL,76,5,37,40,0
14611,5e0a760eb796e999afd92fa5,4081,2010-11,Vancouver Canucks,NHL,51,8,24,24,13
14612,5e0a760eb796e999afd92fa7,4081,2011-12,Vancouver Canucks,NHL,82,11,38,34,0
14613,5e0a760eb796e999afd92fa9,4081,2012-13,Vancouver Canucks,NHL,45,8,14,37,-5
14614,5e0a760eb796e999afd92fab,4081,2013-14,Vancouver Canucks,NHL,63,7,15,50,-39
14615,5e0a760eb796e999afd92fad,4081,2014-15,Vancouver Canucks,NHL,74,8,23,54,13
14616,5e0a760eb796e999afd92faf,4081,2015-16,Vancouver Canucks,NHL,52,6,14,46,-8
14617,5e0a760eb796e999afd92fb1,4081,2016-17,Vancouver Canucks,NHL,68,6,15,36,-20
14618,5e0a760eb796e999afd92fb3,4081,2017-18,Vancouver Canucks,NHL,70,6,28,68,-18
14619,5e0a760eb796e999afd92fb5,4081,2018-19,"Vancouver Canucks 
“A”",NHL,56,10,24,54,3
14620,5e0a760eb796e999afd92fb7,4081,2019-20,"Vancouver Canucks 
“A”",NHL,30,4,14,36,1
14621,5e0a7611b796e999afd92fc3,55940,2008-09,Warman Wildcats Bantam AA,SBAAHL,20,32,37,30,
14622,5e0a7611b796e999afd92fc5,55940,2009-10,Beardy's Blackhawks,SMHL,44,26,46,37,
14623,5e0a7611b796e999afd92fc7,55940,2010-11,"Beardy's Blackhawks 
“A”",SMHL,23,16,19,10,
14624,5e0a7611b796e999afd92fc9,55940,,Prince George Cougars,WHL,5,0,0,0,1
14625,5e0a7611b796e999afd92fcb,55940,2011-12,Prince George Cougars,WHL,51,15,25,30,-9
14626,5e0a7611b796e999afd92fcd,55940,2012-13,Humboldt Broncos,SJHL,14,7,7,0,
14627,5e0a7611b796e999afd92fcf,55940,,Prince George Cougars,WHL,31,9,10,15,-18
14628,5e0a7611b796e999afd92fd1,55940,2013-14,Prince George Cougars,WHL,44,6,22,33,-24
14629,5e0a7611b796e999afd92fd3,55940,2014-15,Saskatoon Blades,WHL,36,13,20,17,-10
14630,5e0a7611b796e999afd92fd5,55940,,Victoria Royals,WHL,30,13,12,30,-1
14631,5e0a7611b796e999afd92fd7,55940,2015-16,Victoria Royals,WHL,71,31,60,64,22
14632,5e0a7611b796e999afd92fd9,55940,2016-17,Univ. of Saskatchewan,USports,0,-,-,-,
14633,5e0a7611b796e999afd92fdb,55940,2017-18,Univ. of Saskatchewan,USports,24,11,12,24,
14634,5e0a7611b796e999afd92fdd,55940,2018-19,Univ. of Saskatchewan,USports,23,5,10,10,
14635,5e0a7611b796e999afd92fdf,55940,2019-20,Loreburn 19ers,SVHL,5,5,5,2,
14636,5e0a7614b796e999afd92fe3,11251,2003-04,North York Rangers Bantam AAA,GTBHL,-,-,-,-,
14637,5e0a7614b796e999afd92fe5,11251,2004-05,Markham Islanders Mn Mdgt AAA,GTMMHL,67,15,28,179,
14638,5e0a7614b796e999afd92fe7,11251,2005-06,Belleville Bulls,OHL,52,5,7,70,-2
14639,5e0a7614b796e999afd92fe9,11251,2006-07,Belleville Bulls,OHL,68,15,41,89,12
14640,5e0a7614b796e999afd92feb,11251,2007-08,Belleville Bulls,OHL,58,8,38,100,19
14641,5e0a7614b796e999afd92fed,11251,2008-09,"Belleville Bulls 
“C”",OHL,56,14,62,94,47
14642,5e0a7614b796e999afd92fef,11251,2009-10,Montréal Canadiens,NHL,2,0,2,2,1
14643,5e0a7614b796e999afd92ff1,11251,,Hamilton Bulldogs,AHL,77,18,35,82,46
14644,5e0a7614b796e999afd92ff3,11251,2010-11,Montréal Canadiens,NHL,77,14,24,124,-8
14645,5e0a7614b796e999afd92ff5,11251,2011-12,Montréal Canadiens,NHL,81,7,29,119,9
14646,5e0a7614b796e999afd92ff7,11251,2012-13,Montréal Canadiens,NHL,42,11,27,57,12
14647,5e0a7614b796e999afd92ff9,11251,2013-14,Montréal Canadiens,NHL,82,10,43,81,-4
14648,5e0a7614b796e999afd92ffb,11251,2014-15,"Montréal Canadiens 
“A”",NHL,82,15,45,74,21
14649,5e0a7614b796e999afd92ffd,11251,2015-16,"Montréal Canadiens 
“A”",NHL,68,6,45,75,4
14650,5e0a7614b796e999afd92fff,11251,2016-17,Nashville Predators,NHL,66,10,30,44,-8
14651,5e0a7614b796e999afd93001,11251,2017-18,Nashville Predators,NHL,82,16,43,82,18
14652,5e0a7614b796e999afd93003,11251,2018-19,Nashville Predators,NHL,63,9,22,60,5
14653,5e0a7614b796e999afd93005,11251,2019-20,New Jersey Devils,NHL,38,3,4,40,-14
14654,5e0a7616b796e999afd9300d,39326,1999-00,Lambeth Lancers,SOJHL,-,-,-,-,
14655,5e0a7616b796e999afd9300f,39326,2000-01,London Nationals,GOHL,53,29,33,20,
14656,5e0a7616b796e999afd93011,39326,2001-02,London Nationals,WOHL,38,25,18,16,
14657,5e0a7616b796e999afd93013,39326,,London Knights,OHL,28,4,5,0,-3
14658,5e0a7616b796e999afd93015,39326,2002-03,London Knights,OHL,68,7,16,4,12
14659,5e0a7616b796e999afd93017,39326,2003-04,London Nationals,WOHL,44,21,31,8,
14660,5e0a7616b796e999afd93019,39326,2004-05,Univ. of Western Ontario,USports,16,4,8,4,
14661,5e0a7616b796e999afd9301b,39326,2005-06,Univ. of Western Ontario,USports,23,8,9,12,
14662,5e0a7616b796e999afd9301d,39326,2006-07,Univ. of Western Ontario,USports,24,4,15,14,
14663,5e0a7616b796e999afd9301f,39326,2007-08,Univ. of Western Ontario,USports,28,5,17,16,
14664,5e0a7616b796e999afd93021,39326,,Odessa Jackalopes,CHL,0,0,0,0,
14665,5e0a7618b796e999afd93024,14998,1997-98,Compuware Ambassadors,NAHL,54,12,18,54,
14666,5e0a7618b796e999afd93026,14998,1998-99,Plymouth Whalers,OHL,65,17,15,62,19
14667,5e0a7618b796e999afd93028,14998,1999-00,Plymouth Whalers,OHL,66,34,44,114,28
14668,5e0a7618b796e999afd9302a,14998,2000-01,Plymouth Whalers,OHL,55,26,34,62,34
14669,5e0a7618b796e999afd9302c,14998,2001-02,Plymouth Whalers,OHL,55,28,27,68,19
14670,5e0a7618b796e999afd9302e,14998,,Lowell Lock Monsters,AHL,1,0,0,0,-1
14671,5e0a7618b796e999afd93030,14998,2002-03,Carolina Hurricanes,NHL,1,1,0,0,0
14672,5e0a7618b796e999afd93032,14998,,Lowell Lock Monsters,AHL,68,11,11,46,-15
14673,5e0a7618b796e999afd93034,14998,2003-04,Carolina Hurricanes,NHL,1,0,1,0,1
14674,5e0a7618b796e999afd93036,14998,,Lowell Lock Monsters,AHL,48,3,5,21,-5
14675,5e0a7618b796e999afd93038,14998,,Florida Everblades,ECHL,18,6,9,20,-1
14676,5e0a7618b796e999afd9303a,14998,2004-05,Florida Everblades,ECHL,72,32,28,74,22
14677,5e0a7618b796e999afd9303c,14998,2005-06,Missouri River Otters,UHL,33,11,19,20,-26
14678,5e0a7618b796e999afd9303e,14998,,Kalamazoo Wings,UHL,38,15,18,35,4
14679,5e0a7618b796e999afd93040,14998,,Stockton Thunder,ECHL,41,11,11,30,-4
14680,5e0a7618b796e999afd93042,14998,2009-10,Wichita Thunder,CHL,8,0,2,12,-7
14681,5e0a7618b796e999afd93044,14998,,Muskegon Lumberjacks,IHL,56,19,27,40,6
14682,5e0a7618b796e999afd93046,14998,2010-11,Evansville Icemen,CHL,43,22,15,43,-3
14683,5e0a7618b796e999afd93048,14998,,Dayton Gems,CHL,24,6,15,15,4
14684,5e0a7618b796e999afd9304a,14998,2011-12,Dayton Gems,CHL,65,31,34,36,7
14685,5e0a7618b796e999afd9304c,14998,2012-13,Rapid City Rush,CHL,61,15,29,20,-7
14686,5e0a7618b796e999afd9304e,14998,2013-14,Arizona Sundogs,CHL,10,2,1,9,-9
14687,5e0a761bb796e999afd93052,202372,2012-13,Cariboo Cougars,BCMML,33,1,4,26,
14688,5e0a761bb796e999afd93054,202372,2013-14,Cariboo Cougars,BCMML,39,16,21,85,
14689,5e0a761bb796e999afd93056,202372,2014-15,Kootenay Ice,WHL,48,3,4,14,-3
14690,5e0a761bb796e999afd93058,202372,2015-16,Kootenay Ice,WHL,40,4,6,20,-24
14691,5e0a761bb796e999afd9305a,202372,,Seattle Thunderbirds,WHL,25,4,4,12,-6
14692,5e0a761bb796e999afd9305c,202372,2016-17,Seattle Thunderbirds,WHL,33,0,3,12,-6
14693,5e0a761bb796e999afd9305e,202372,,Prince George Spruce Kings,BCHL,19,2,1,18,0
14694,5e0a761bb796e999afd93060,202372,2017-18,Chilliwack Chiefs,BCHL,53,8,23,67,0
14695,5e0a761bb796e999afd93062,202372,2018-19,Quesnel Kangaroos,CIHL,4,3,1,2,
14696,5e0a761bb796e999afd93064,202372,2019-20,Quesnel Kangaroos,CIHL,3,2,2,0,
14697,5e0a761cb796e999afd93067,161063,2011-12,Calgary Bisons Bantam AAA,AMBHL,26,20,18,14,
14698,5e0a761cb796e999afd93069,161063,2012-13,Calgary Bisons Bantam AAA,AMBHL,27,20,34,28,
14699,5e0a761cb796e999afd9306b,161063,2013-14,Calgary Bisons Bantam AAA,AMBHL,33,39,41,72,
14700,5e0a761cb796e999afd9306d,161063,,CBHA Rangers Minor Midget AAA,AMMHL,2,0,0,0,
14701,5e0a761cb796e999afd9306f,161063,2014-15,Calgary Buffaloes Midget AAA,AMHL,32,16,20,79,
14702,5e0a761cb796e999afd93071,161063,,Okotoks Oilers,AJHL,3,1,2,2,
14703,5e0a761cb796e999afd93073,161063,2015-16,Tri-City Americans,WHL,19,3,7,20,-4
14704,5e0a761cb796e999afd93075,161063,2016-17,Tri-City Americans,WHL,72,20,37,52,25
14705,5e0a761cb796e999afd93077,161063,2017-18,Tri-City Americans,WHL,36,4,14,35,-4
14706,5e0a761cb796e999afd93079,161063,2018-19,"Tri-City Americans 
“A”",WHL,62,21,49,112,-3
14707,5e0a761cb796e999afd9307b,161063,2019-20,"Tri-City Americans 
“C”",WHL,16,5,9,38,-5
14708,5e0a761fb796e999afd9307f,11112,2006-07,Saginaw Spirit,OHL,62,27,53,50,27
14709,5e0a761fb796e999afd93081,11112,,Grand Rapids Griffins,AHL,0,0,0,0,0
14710,5e0a761fb796e999afd93083,11112,2007-08,Saginaw Spirit,OHL,26,6,20,15,3
14711,5e0a761fb796e999afd93085,11112,,Belleville Bulls,OHL,31,11,27,8,15
14712,5e0a761fb796e999afd93087,11112,2008-09,Grand Rapids Griffins,AHL,51,2,7,25,0
14713,5e0a761fb796e999afd93089,11112,2009-10,Grand Rapids Griffins,AHL,79,24,18,46,12
14714,5e0a761fb796e999afd9308b,11112,2010-11,Detroit Red Wings,NHL,19,1,0,4,-3
14715,5e0a761fb796e999afd9308d,11112,,Grand Rapids Griffins,AHL,54,13,22,35,17
14716,5e0a761fb796e999afd9308f,11112,2011-12,Detroit Red Wings,NHL,25,1,2,0,2
14717,5e0a761fb796e999afd93091,11112,,Grand Rapids Griffins,AHL,6,0,1,2,-3
14718,5e0a761fb796e999afd93093,11112,,Detroit Red Wings,NHL,2,0,0,4,0
14719,5e0a761fb796e999afd93095,11112,,Grand Rapids Griffins,AHL,23,4,12,12,15
14720,5e0a7621b796e999afd930ab,97787,2009-10,Winnipeg Monarchs Bantam AAA,WBAAA,29,16,53,74,
14721,5e0a7621b796e999afd930ad,97787,2010-11,Winnipeg Wild Midget AAA,MMHL,41,16,22,35,
14722,5e0a7621b796e999afd930af,97787,,Kelowna Rockets,WHL,3,0,1,4,2
14723,5e0a7621b796e999afd930b1,97787,2011-12,Kelowna Rockets,WHL,57,8,13,39,3
14724,5e0a7621b796e999afd930b3,97787,2012-13,Kelowna Rockets,WHL,69,12,18,75,41
14725,5e0a7621b796e999afd930b5,97787,2013-14,"Kelowna Rockets 
“C”",WHL,72,21,39,93,44
14726,5e0a7621b796e999afd930b7,97787,2014-15,"Kelowna Rockets 
“C”",WHL,58,17,43,66,38
14727,5e0a7621b796e999afd930b9,97787,2015-16,Hershey Bears,AHL,70,4,25,58,22
14728,5e0a7621b796e999afd930bb,97787,2016-17,Hershey Bears,AHL,34,3,11,28,6
14729,5e0a7621b796e999afd930bd,97787,2017-18,Washington Capitals,NHL,51,0,12,24,-3
14730,5e0a7621b796e999afd930bf,97787,,Hershey Bears,AHL,9,2,6,6,-1
14731,5e0a7621b796e999afd930c1,97787,2018-19,Washington Capitals,NHL,33,1,5,38,3
14732,5e0a7621b796e999afd930c3,97787,,Detroit Red Wings,NHL,17,1,3,8,-4
14733,5e0a7621b796e999afd930c5,97787,2019-20,Detroit Red Wings,NHL,29,2,9,18,-10
14734,5e0a7621b796e999afd930c7,97787,,Grand Rapids Griffins,AHL,1,0,1,2,1
14735,5e0a7623b796e999afd930cd,278861,2013-14,Brandon Wheat Kings Bantam AAA 2,WBAAA2,27,26,30,50,
14736,5e0a7623b796e999afd930cf,278861,,Brandon Wheat Kings Bantam AAA,WBAAA,-,-,-,-,
14737,5e0a7623b796e999afd930d1,278861,2014-15,Brandon Wheat Kings Bantam AAA,WBAAA,31,45,31,46,
14738,5e0a7623b796e999afd930d3,278861,2015-16,Brandon Wheat Kings Midget AAA,MMHL,15,8,7,42,
14739,5e0a7623b796e999afd930d5,278861,,Lethbridge Hurricanes,WHL,4,0,0,2,3
14740,5e0a7623b796e999afd930d7,278861,2016-17,Lethbridge Hurricanes,WHL,63,9,24,52,6
14741,5e0a7623b796e999afd930d9,278861,2017-18,Lethbridge Hurricanes,WHL,68,11,54,53,-18
14742,5e0a7623b796e999afd930db,278861,2018-19,Lethbridge Hurricanes,WHL,67,11,54,52,2
14743,5e0a7623b796e999afd930dd,278861,,Wilkes-Barre/Scranton Penguins,AHL,3,0,2,0,0
14744,5e0a7623b796e999afd930df,278861,2019-20,Lethbridge Hurricanes,WHL,31,7,22,28,1
14745,5e0a7625b796e999afd930e4,247978,2012-13,Fort Saskatchewan Rang. Bntm AAA,AMBHL,33,21,20,62,
14746,5e0a7625b796e999afd930e6,247978,,Fort Sask Rangers Minor Midget,AMMHL,4,2,1,0,
14747,5e0a7625b796e999afd930e8,247978,2013-14,Fort Saskatchewan Rang. Mdgt AAA,AMHL,4,0,0,0,
14748,5e0a7625b796e999afd930ea,247978,,Fort Sask Rangers Minor Midget,AMMHL,37,15,36,34,
14749,5e0a7625b796e999afd930ec,247978,2014-15,Fort Saskatchewan Rang. Mdgt AAA,AMHL,34,22,22,30,
14750,5e0a7625b796e999afd930ee,247978,,Fort McMurray Oil Barons,AJHL,4,0,0,12,
14751,5e0a7625b796e999afd930f0,247978,2015-16,Edmonton Oil Kings,WHL,53,6,5,30,-6
14752,5e0a7625b796e999afd930f2,247978,2016-17,Edmonton Oil Kings,WHL,8,1,0,0,-6
14753,5e0a7625b796e999afd930f4,247978,,Swift Current Broncos,WHL,37,5,6,6,1
14754,5e0a7625b796e999afd930f6,247978,2017-18,Swift Current Broncos,WHL,68,6,10,46,0
14755,5e0a7625b796e999afd930f8,247978,2018-19,"Fort McMurray Oil Barons 
“A”",AJHL,58,24,41,42,
14756,5e0a7625b796e999afd930fa,247978,2019-20,Grant MacEwan Univ.,ACAC,14,6,4,6,0
14757,5e0a7627b796e999afd930fd,257718,2012-13,CAC Canadians Bantam AAA,AMBHL,33,11,5,14,
14758,5e0a7627b796e999afd930ff,257718,2013-14,CAC Canadians Bantam AAA,AMBHL,33,23,31,32,
14759,5e0a7627b796e999afd93101,257718,2014-15,CAC Canadians Minor Midget AAA,AMMHL,35,34,31,93,
14760,5e0a7627b796e999afd93103,257718,,CAC Edmonton Canadians Mdgt AAA,AMHL,0,0,0,0,
14761,5e0a7627b796e999afd93105,257718,2015-16,Portland Winterhawks,WHL,71,3,10,33,-1
14762,5e0a7627b796e999afd93107,257718,2016-17,Portland Winterhawks,WHL,70,27,30,64,1
14763,5e0a7627b796e999afd93109,257718,2017-18,Portland Winterhawks,WHL,46,17,24,55,11
14764,5e0a7627b796e999afd9310b,257718,2018-19,"Portland Winterhawks 
“A”",WHL,36,17,23,34,5
14765,5e0a7627b796e999afd9310d,257718,,Saskatoon Blades,WHL,25,13,16,20,8
14766,5e0a7627b796e999afd9310f,257718,2019-20,Saskatoon Blades,WHL,2,1,2,4,0
14767,5e0a7627b796e999afd93111,257718,,Kamloops Blazers,WHL,31,14,24,32,6
14768,5e0a7629b796e999afd93114,120650,2011-12,Regina Pat Canadians,SMHL,41,0,10,44,
14769,5e0a7629b796e999afd93116,120650,2012-13,Regina Pat Canadians,SMHL,37,3,11,34,
14770,5e0a7629b796e999afd93118,120650,,Prince George Cougars,WHL,6,0,0,0,0
14771,5e0a7629b796e999afd9311a,120650,2013-14,Prince George Cougars,WHL,64,5,11,55,-15
14772,5e0a7629b796e999afd9311c,120650,2014-15,"Prince George Cougars 
“C”",WHL,64,3,23,140,3
14773,5e0a7629b796e999afd9311e,120650,2015-16,"Prince George Cougars 
“C”",WHL,69,4,21,100,23
14774,5e0a7629b796e999afd93120,120650,2016-17,"Prince George Cougars 
“C”",WHL,55,4,20,51,24
14775,5e0a7629b796e999afd93122,120650,2017-18,Univ. of Saskatchewan,USports,20,1,2,48,
14776,5e0a7629b796e999afd93124,120650,2018-19,Univ. of Saskatchewan,USports,24,8,11,38,
14777,5e0a7629b796e999afd93126,120650,2019-20,Univ. of Saskatchewan,USports,7,0,5,14,
14778,5e0a762cb796e999afd93129,11670,2001-02,Winnipeg Hawks City Midget,WCML,27,3,5,59,
14779,5e0a762cb796e999afd9312b,11670,2003-04,Winnipeg Thrashers Midget AAA,MMHL,35,5,16,66,
14780,5e0a762cb796e999afd9312d,11670,,Selkirk Steelers,MJHL,2,0,0,0,
14781,5e0a762cb796e999afd9312f,11670,2004-05,Medicine Hat Tigers,WHL,66,3,8,73,13
14782,5e0a762cb796e999afd93131,11670,2005-06,Medicine Hat Tigers,WHL,71,4,20,119,9
